Timp,Unghi_SubAmortizat,Viteza_SubAmortizat
1.130376792264088,-0.5428244244812881,-1.0503101158278907
1.1403801267089029,-0.553198317168174,-1.023708793746919
1.1503834611537178,-0.5633040917795864,-0.9967067611683973
1.1603867955985327,-0.5731378117882968,-0.9693183096503581
1.1703901300433477,-0.5826956828972963,-0.9415577004929818
1.1803934644881626,-0.5919740528821585,-0.9134391563798797
1.1903967989329776,-0.600969412199741,-0.8849768562307625
1.2004001333777925,-0.6096783936295294,-0.8561849271168956
1.2104034678226074,-0.618097770032735,-0.8270774291393351
1.2204068022674224,-0.6262244541360147,-0.7976683507782106
1.2304101367122373,-0.6340554984024034,-0.7679716036452612
1.2404134711570522,-0.6415880954731239,-0.7380010192913449
1.2504168056018672,-0.6488195748439534,-0.7077703402737096
1.2604201400466821,-0.6557474025798972,-0.6772932177138324
1.270423474491497,-0.6623691806472747,-0.646583208234662
1.280426808936312,-0.6686826478260114,-0.6156537714182476
1.290430143381127,-0.6746856761639046,-0.584518268747834
1.3004334778259419,-0.680376270369732,-0.5531899629451995
1.3104368122707568,-0.6857525669255088,-0.5216820178386407
1.3204401467155717,-0.6908128350287923,-0.4900074954071235
1.3304434811603867,-0.6955554736144574,-0.45817936059868897
1.3404468156052016,-0.6999790102499241,-0.42621048349212104
1.3504501500500166,-0.7040821003206854,-0.39411364157442724
1.3604534844948315,-0.7078635276528036,-0.36190151725727443
1.3704568189396464,-0.7113222026073446,-0.32958670473477725
1.3804601533844614,-0.7144571604664599,-0.29718171650099534
1.3904634878292763,-0.7172675608911743,-0.2646989868481246
1.4004668222740912,-0.7197526880654864,-0.23215087150442887
1.4104701567189062,-0.7219119500043756,-0.1995496523944023
1.4204734911637211,-0.7237448766011216,-0.16690754978966274
1.430476825608536,-0.7252511194193008,-0.1342367257935094
1.440480160053351,-0.7264304514971878,-0.10154928696006683
1.450483494498166,-0.7272827674913895,-0.06885728488565952
1.4604868289429809,-0.7278080818783887,-0.03617273322685903
1.4704901633877958,-0.7280065289455073,-0.003507610959660727
1.4804934978326107,-0.7278783625664197,0.029126132892829323
1.4904968322774257,-0.7274239565784195,0.06171658173470686
1.5005001667222406,-0.726643803676941,0.09425183310776149
1.5105035011670556,-0.7255385154443955,0.12671999463430642
1.5205068356118705,-0.7241088223014113,0.1591091786466628
1.5305101700566854,-0.7223555737851758,0.19140750611463056
1.5405135045015004,-0.7202797382618714,0.2236030907148927
1.5505168389463153,-0.7178824030215701,0.2556840330933486
1.5605201733911302,-0.7151647744603066,0.28763841622599307
1.5705235078359452,-0.7121281781677844,0.31945430991393203
1.5805268422807601,-0.7087740592421893,0.35111975906890364
1.590530176725575,-0.7051039826130729,0.382622776908013
1.60053351117039,-0.7011196333814895,0.41395134213049756
1.610536845615205,-0.696822816800416,0.445093402240385
1.6205401800600199,-0.6922154587089379,0.47603686984284105
1.6305435145048348,-0.6872996063796912,0.5067696126749741
1.6405468489496497,-0.6820774288016613,0.5372794549829993
1.6505501833944647,-0.676551217202227,0.5675541758008907
1.6605535178392796,-0.6707233847682742,0.5975815133977448
1.6705568522840946,-0.664596467242249,0.6273491647676127
1.6805601867289095,-0.6581731240822385,0.6568447822857232
1.6905635211737244,-0.6514561385754007,0.6860559783234293
1.7005668556185394,-0.6444484183076544,0.7149703284438302
1.7105701900633543,-0.6371529950272631,0.7435753648037988
1.7205735245081692,-0.6295730251544948,0.7718585825204125
1.7305768589529842,-0.6217117905601686,0.7998074523323853
1.7405801933977991,-0.6135726986283953,0.8274094219152122
1.750583527842614,-0.6051592825157256,0.8546519224447138
1.760586862287429,-0.5964752010100464,0.881522366670898
1.770590196732244,-0.5875242387513414,0.9080081591644826
1.7805935311770589,-0.5783103065077015,0.9340967106881224
1.7905968656218738,-0.5688374410170318,0.9597754437300269
1.8006002000666887,-0.5591098048764471,0.9850318023956927
1.8106035345115037,-0.5491316858991524,1.0098532567573504
1.8206068689563186,-0.5389074969325802,1.034227316151076
1.8306102034011336,-0.5284417756571427,1.0581415445817914
1.8406135378459485,-0.5177391838564753,1.08158357098426
1.8506168722907634,-0.5068045067167294,1.1045411024438576
1.8606202067355784,-0.4956426519613402,1.1270019324304534
1.8706235411803933,-0.4842586488909105,1.1489539574278131
1.8806268756252082,-0.472657647279167,1.1703851946698047
1.8906302100700232,-0.4608449160877355,1.1912837957476201
1.9006335445148381,-0.44882584203519216,1.2116380626199346
1.910636878959653,-0.43660592823670874,1.2314364568772285
1.920640213404468,-0.42419079234370083,1.250667619783487
1.930643547849283,-0.41158616451910296,1.2693203924269267
1.9406468822940979,-0.39879788540743905,1.287383830800759
1.9506502167389128,-0.385831903859574,1.3048472233497526
1.9606535511837277,-0.37269427511521475,1.3217001013700131
1.9706568856285427,-0.3593911578539954,1.3379322605234811
1.9806602200733576,-0.3459288111597903,1.353533781302515
1.9906635545181726,-0.33231359172322816,1.368495044593693
2.0006668889629875,-0.318551950687845,1.3828067492382654
2.0106702234078027,-0.3046504312805631,1.3964599226586216
2.0206735578526174,-0.290615664764004,1.4094459418201755
2.030676892297432,-0.2764543664611616,1.4217565521272009
2.0406802267422472,-0.2621733321741641,1.4333838819137472
2.0506835611870624,-0.24777943419247103,1.44432045827647
2.060686895631877,-0.23327961844910422,1.4545592175632889
2.070690230076692,-0.2186808994054641,1.4640935230761702
2.080693564521507,-0.20399035525826276,1.4729171803528476
2.090696898966322,-0.18921512368487978,1.4810244491664644
2.100700233411137,-0.17436239714816595,1.4884100559482893
2.1107035678559516,-0.15943941954421298,1.4950692036739994
2.1207069023007667,-0.14445348027461416,1.5009975836689136
2.130710236745582,-0.12941190888437276,1.5061913856488822
2.1407135711903966,-0.11432207027232935,1.5106473059268894
2.1507169056352113,-0.09919135949943629,1.5143625550454978
2.1607202400800265,-0.0840271979972561,1.51733486670086
2.1707235745248417,-0.0688370271583113,1.519562501418335
2.1807269089696564,-0.05362830268991532,1.5210442503542227
2.190730243414471,-0.038408489512565674,1.5217794388010084
2.2007335778592862,-0.02318505633573021,1.521767928186207
2.2107369123041014,-0.007965471467452405,1.5210101234148161
2.220740246748916,0.00724280361483054,1.5195069673045545
2.230743581193731,0.022432319878900337,1.5172599379879146
2.240746915638546,0.0375956459058623,1.5142710472641245
2.250750250083361,0.052725373259745495,1.5105428367848195
2.260753584528176,0.0678141209713706,1.5060783830556996
2.2707569189729906,0.08285454151764211,1.5008812828989717
2.2807602534178057,0.09783932611383166,1.4949556450769952
2.290763587862621,0.11276120968299072,1.4883060836135102
2.3007669223074356,0.12761297589342152,1.4809377086669702
2.3107702567522503,0.14238746181163717,1.472856128278755
2.3207735911970655,0.15707756298947198,1.4640674266469915
2.3307769256418807,0.17167623819429703,1.4545781512052325
2.3407802600866954,0.1861765139385799,1.4443953015756053
2.35078359453151,0.20057148894955243,1.4335263162021414
2.3607869289763252,0.21485433880539767,1.4219790700249266
2.3707902634211404,0.22901831982012508,1.4097618485316865
2.380793597865955,0.2430567730464934,1.3968833318548246
2.39079693231077,0.25696312816502637,1.3833525804745488
2.400800266755585,0.2707309072148831,1.3691790190604234
2.4108036012004,0.2843537290022678,1.3543724296093667
2.420806935645215,0.2978253116326545,1.338942924821663
2.4308102700900296,0.31113947569975126,1.322900930828294
2.4408136045348447,0.32429014740005174,1.3062571710544446
2.45081693897966,0.3372713614306834,1.2890226488612775
2.4608202734244746,0.3500772649419217,1.2712086363016095
2.4708236078692893,0.36270211875444364,1.2528266501901977
2.4808269423141045,0.3751402997196093,1.233888434908579
2.4908302767589197,0.38738630299967797,1.2144059459385377
2.5008336112037344,0.39943474411581326,1.194391332823626
2.510836945648549,0.41128036224410575,1.1738569244065722
2.5208402800933642,0.42291802031032294,1.1528152101391358
2.5308436145381794,0.43434270656539736,1.1312788241330367
2.540846948982994,0.4455495360482688,1.1092605297743872
2.550850283427809,0.45653375183571454,1.0867732042873866
2.560853617872624,0.46729072753717865,1.063829821924837
2.570856952317439,0.47781596656839026,1.040443441861222
2.580860286762254,0.4881051030286973,1.0166271943506857
2.5908636212070686,0.4981539024299846,0.9923942675703096
2.6008669556518837,0.5079582622536148,0.9677578947324095
2.610870290096699,0.5175142135844506,0.9427313370262723
2.6208736245415136,0.526817919905605,0.9173278782042559
2.6308769589863283,0.5358656773934456,0.8915608134176476
2.6408802934311435,0.5446539150468711,0.8654434390650215
2.6508836278759587,0.5531791946922913,0.8389890430256699
2.6608869623207734,0.5614382117881261,0.8122108891126409
2.670890296765588,0.5694277940675061,0.7851222174836009
2.6808936312104032,0.5771449013839017,0.7577362364619594
2.6908969656552184,0.5845866254048786,0.7300661157521304
2.700900300100033,0.5917501892236208,0.7021249800013033
2.710903634544848,0.5986329474475376,0.6739258961529988
2.720906968989663,0.6052323849568371,0.6454818782411426
2.730910303434478,0.6115461164408884,0.6168058822578363
2.740913637879293,0.617571885829413,0.5879108027008858
2.7509169723241076,0.6233075656698989,0.5588094693441038
2.7609203067689227,0.6287511566708933,0.5295146382944746
2.770923641213738,0.6339007867659117,0.5000389995599958
2.7809269756585526,0.638754710477747,0.47039517478819826
2.7909303101033673,0.6433113082496288,0.44059571677636333
2.8009336445481825,0.6475690857345116,0.4106531090582053
2.8109369789929977,0.6515266729891923,0.3805797608207583
2.8209403134378124,0.6551828239521627,0.35038801576381257
2.830943647882627,0.6585364157602749,0.32009015230825133
2.8409469823274422,0.6615864481168431,0.2896983854485379
2.8509503167722574,0.66433204261396,0.259224868553147
2.860953651217072,0.6667724417672298,0.2286816917245487
2.870956985661887,0.6689070089457468,0.19808089073973248
2.880960320106702,0.6707352277428104,0.16743444912923855
2.890963654551517,0.6722567014817122,0.13675430158800117
2.900966988996332,0.6734711526589444,0.10605233724042862
2.9109703234411466,0.6743784219776239,0.07534040061496633
2.9209736578859617,0.6749784687116106,0.04463029973565243
2.930976992330777,0.6752713702006375,0.013933809321172948
2.9409803267755916,0.6752573215520684,-0.016737325114952583
2.9509836612204063,0.6749366352540502,-0.04737138336651964
2.9609869956652215,0.6743097403174997,-0.0779566679957187
2.9709903301100367,0.6733771830132554,-0.10848149781506215
2.9809936645548514,0.6721396265243071,-0.1389342044067074
2.990996998999666,0.670597850856823,-0.16930312822198618
3.0010003334444812,0.6687527526309998,-0.19957661490245876
3.0110036678892964,0.6666053443863674,-0.22974301227273794
3.021007002334111,0.6641567555961463,-0.2597906660152025
3.031010336778926,0.6614082324685651,-0.2897079167591638
3.041013671223741,0.6583611380359939,-0.319483097234884
3.051017005668556,0.6550169520875389,-0.3491045296208375
3.061020340113371,0.6513772706338175,-0.37856052307118976
3.0710236745581856,0.647443807088105,-0.4078393721802267
3.0810270090030007,0.6432183921650511,-0.4369293554257768
3.091030343447816,0.6387029740773119,-0.4658187341485997
3.1010336778926306,0.6338996185652976,-0.49449575166884413
3.1110370123374453,0.628810508394992,-0.5229486320752044
3.1210403467822605,0.6234379445884718,-0.5511655821086583
3.1310436812270757,0.6177843463463558,-0.5791347916274516
3.1410470156718904,0.6118522512268229,-0.6068444350282655
3.151050350116705,0.6056443151812403,-0.6342826727405
3.1610536845615202,0.5991633120749429,-0.661437651738972
3.1710570190063354,0.5924121346920396,-0.6882975114010067
3.18106035345115,0.5853937945961671,-0.7148503864793163
3.191063687895965,0.5781114221655426,-0.741084411375956
3.20106702234078,0.5705682664947048,-0.766987724412978
3.211070356785595,0.5627676948149939,-0.7925484702876794
3.22107369123041,0.554713193111183,-0.8177548102592823
3.2310770256752246,0.5464083657722104,-0.8425949278704913
3.2410803601200397,0.5378569353312319,-0.8670570362271602
3.251083694564855,0.529062742090367,-0.8911293851787006
3.2610870290096696,0.520029743367889,-0.9148002656563562
3.2710903634544843,0.5107620134814567,-0.9380580242450373
3.2810936978992995,0.501263743056662,-0.9608910715973689
3.2910970323441147,0.491539238327745,-0.983287892550675
3.3011003667889294,0.48159292033714923,-1.005237056050679
3.311103701233744,0.471429323916748,-1.0267272211177703
3.3211070356785592,0.4610530968407431,-1.0477471553414386
3.3311103701233744,0.4504689986575624,-1.0682857456307202
3.341113704568189,0.43968189942132135,-1.0883320106503205
3.351117039013004,0.42869677833634345,-1.107875112990116
3.361120373457819,0.417518722410979,-1.1269043663612166
3.371123707902634,0.4061529246046162,-1.1454092569358634
3.381127042347449,0.3946046820773874,-1.1633794557723913
3.3911303767922636,0.38287939425958506,-1.1808048327077185
3.4011337112370787,0.37098256084295245,-1.1976754699498602
3.411137045681894,0.35891978005690867,-1.213981670076263
3.4211403801267086,0.34669674571828885,-1.2297139784688393
3.4311437145715233,0.3343192448285463,-1.2448631964859198
3.4411470490163385,0.3217931549380609,-1.259420395671052
3.4511503834611537,0.30912444139982914,-1.2733769319080472
3.4611537179059684,0.29631915509531837,-1.2867244547880168
3.471157052350783,0.28338342874824446,-1.2994549263143422
3.4811603867955982,0.27032347382385785,-1.3115606338439327
3.4911637212404134,0.2571455772577766,-1.3230342031371012
3.501167055685228,0.24385609801315183,-1.333868613565476
3.511170390130043,0.2304614634231593,-1.3440572094449577
3.521173724574858,0.2169681654167967,-1.353593712709392
3.531177059019673,0.20338275663831576,-1.3624722352373437
3.541180393464488,0.18971184704872124,-1.370687287405575
3.5511837279093026,0.1759620994305508,-1.3782337907192594
3.5611870623541177,0.16214022510457238,-1.3851070881584624
3.571190396798933,0.1482529797303019,-1.39130295292119
3.5811937312437476,0.13430715927413078,-1.3968175984446385
3.5911970656885623,0.12030959537543894,-1.4016476855576545
3.6012004001333775,0.10626715068878587,-1.4057903290657097
3.6112037345781927,0.09218671434448394,-1.4092431042774929
3.6212070690230074,0.07807519755590162,-1.4120040529845599
3.631210403467822,0.06393952883604274,-1.414071687723068
3.6412137379126372,0.04978664907541384,-1.4154449948470298
3.6512170723574524,0.03562350682357203,-1.4161234371560893
3.661220406802267,0.021457053724671438,-1.4161069571392055
3.671223741247082,0.0072942397253542846,-1.415395977804332
3.681227075691897,-0.006857991981925379,-1.4139914007606345
3.691230410136712,-0.02099270966753174,-1.4118946055780421
3.701233744581527,-0.03510299775645531,-1.4091074490111826
3.7112370790263416,-0.04918196152808574,-1.4056322627886497
3.7212404134711567,-0.06322273201010231,-1.4014718472063872
3.731243747915972,-0.07721847060164409,-1.3966294669185582
3.7412470823607866,-0.09116237366407037,-1.3911088464117782
3.7512504168056013,-0.10504767702944814,-1.3849141652308394
3.7612537512504165,-0.11886766059413335,-1.3780500470715755
3.7712570856952317,-0.13261565269469625,-1.3705215525017655
3.7812604201400464,-0.14628503445406127,-1.3623341708340557
3.791263754584861,-0.1598692440621996,-1.3534938127303284
3.8012670890296762,-0.17336178084160572,-1.3440067962000484
3.8112704234744914,-0.18675620928947595,-1.333879836635807
3.821273757919306,-0.20004616298130123,-1.3231200351304693
3.831277092364121,-0.21322534852182692,-1.3117348681752674
3.841280426808936,-0.22628754914337557,-1.2997321743295123
3.851283761253751,-0.2392266281730004,-1.2871201405888681
3.861287095698566,-0.25203653247140967,-1.27390728981573
3.8712904301433806,-0.2647112957428388,-1.2601024666878198
3.8812937645881957,-0.27724504191568156,-1.245714820810645
3.891297099033011,-0.28963198784634664,-1.2307537961691943
3.9013004334778256,-0.3018664462352238,-1.215229116088969
3.9113037679226403,-0.31394282833531084,-1.199150768885369
3.9213071023674555,-0.3258556466271504,-1.1825289909704941
3.9313104368122707,-0.3375995172364994,-1.1653742521945307
3.9413137712570854,-0.34916916207564846,-1.1476972438686222
3.9513171057019,-0.3605594110116514,-1.1295088633016286
3.9613204401467152,-0.3717652038473942,-1.1108201993497115
3.9713237745915304,-0.38278159231700876,-1.0916425150662838
3.981327109036345,-0.39360374162755135,-1.0719872367165855
3.99133044348116,-0.40422693203311894,-1.0518659397482955
4.001333777925975,-0.41464656027773134,-1.0312903350441613
4.01133711237079,-0.42485814086033935,-1.0102722550797019
4.021340446815605,-0.4348573071671247,-0.9888236403821287
4.03134378126042,-0.44463981254842744,-0.9669565286857734
4.041347115705235,-0.4542015312080315,-0.9446830424066814
4.05135045015005,-0.4635384589930897,-0.9220153771470401
4.061353784594864,-0.4726467140313841,-0.8989657892904692
4.071357119039679,-0.4815225373299102,-0.8755465863910765
4.0813604534844945,-0.4901622932510327,-0.8517701173147466
4.09136378792931,-0.49856246988284453,-0.8276487624877217
4.101367122374125,-0.5067196792757273,-0.8031949246980147
4.111370456818939,-0.514630657512653,-0.7784210200482368
4.121373791263754,-0.522292264981476,-0.7533394709069687
4.131377125708569,-0.5297014863538357,-0.7279626983136861
4.141380460153384,-0.536855430546825,-0.7023031152115458
4.151383794598199,-0.5437513305128342,-0.6763731198760881
4.161387129043014,-0.5503865431158381,-0.6501850904006634
4.171390463487829,-0.5567585489684945,-0.6237513797722926
4.181393797932644,-0.5628649521431504,-0.5970843112025369
4.191397132377459,-0.568703479821577,-0.5701961741311592
4.201400466822274,-0.5742719817245093,-0.5430992208342414
4.211403801267089,-0.5795684300567006,-0.51580566331682
4.221407135711903,-0.584590919037386,-0.48832767086173634
4.231410470156718,-0.5893376644842359,-0.46067736802112114
4.2414138046015335,-0.5938070034155105,-0.4328668330441401
4.251417139046349,-0.5979973933074997,-0.40490809714274284
4.261420473491164,-0.6019074112322645,-0.37681314430627916
4.271423807935978,-0.6055357542671275,-0.3485939099770989
4.281427142380793,-0.6088812386960395,-0.32026228153098224
4.291430476825608,-0.6119427995560943,-0.2918300986759802
4.301433811270423,-0.6147194902155035,-0.2633091541176656
4.311437145715238,-0.6172104815047134,-0.2347111962550872
4.321440480160053,-0.6194150613616886,-0.20604793025008195
4.331443814604868,-0.6213326348362647,-0.1773310180363039
4.341447149049683,-0.622962723476864,-0.148572080942966
4.351450483494498,-0.6243049649699098,-0.11978270161234925
4.361453817939313,-0.6253591127899634,-0.0909744261372651
4.371457152384128,-0.6261250353732283,-0.062158769049640725
4.381460486828942,-0.6266027161988726,-0.03334721359160436
4.391463821273757,-0.6267922535989275,-0.004551213664563
4.4014671557185725,-0.6266938603793583,0.024217803024923476
4.411470490163388,-0.6263078635946903,0.052948432521483554
4.421473824608203,-0.6256347043101055,0.08162929181352671
4.431477159053017,-0.6246749371262151,0.110249013508558
4.441480493497832,-0.6234292303604542,0.13879624672835011
4.451483827942647,-0.621898365852404,0.16725965421455896
4.461487162387462,-0.620083238818344,0.1956279098277277
4.471490496832277,-0.6179848577670004,0.223889696603269
4.481493831277092,-0.6156043443764625,0.2520337041735273
4.491497165721907,-0.6129429333018878,0.2800486251912784
4.501500500166722,-0.6100019723612146,0.3079231570637031
4.511503834611537,-0.6067829224304363,0.33564599973025877
4.521507169056352,-0.6032873574192897,0.36320585473575506
4.531510503501167,-0.5995169642620917,0.39059142476385994
4.541513837945981,-0.5954735429100443,0.4177914120829505
4.551517172390796,-0.5911590063258648,0.44479451811343795
4.5615205068356115,-0.586575380480966,0.4715894461597052
4.571523841280427,-0.5817248043382824,0.4981649012585623
4.581527175725242,-0.5766095298252175,0.5245095915029211
4.591530510170056,-0.5712319217913305,0.5506122298081023
4.601533844614871,-0.5655944580359793,0.5764615341774507
4.611537179059686,-0.5596997291785835,0.6020462313199418
4.621540513504501,-0.5535504385066011,0.6273550605827454
4.631543847949316,-0.5471494018585827,0.6523767768462794
4.641547182394131,-0.5404995474361398,0.6771001545796231
4.651550516838946,-0.5336039155902615,0.7015139922279046
4.661553851283761,-0.5264656587885407,0.725607114981722
4.671557185728576,-0.5190880410566042,0.7493683824033587
4.681560520173391,-0.5114744376065268,0.77278669428222
4.691563854618206,-0.5036283344310272,0.7958509967078526
4.70156718906302,-0.49555332778366223,0.8185502890407284
4.711570523507835,-0.48725312366591284,0.8408736308814386
4.7215738579526505,-0.478731537491484,0.8628101479641995
4.731577192397466,-0.46999249291174305,0.8843490431004102
4.741580526842281,-0.4610400211136994,0.9054796041662743
4.751583861287095,-0.45187825992685443,0.9261912131161625
4.76158719573191,-0.44251145280063864,0.9464733555973932
4.771590530176725,-0.4329439479054152,0.9663156300498851
4.78159386462154,-0.4231801971818876,0.9857077569599407
4.791597199066355,-0.4132247544852749,1.0046395916861297
4.80160053351117,-0.40308227438985583,1.023101134464807
4.811603867955985,-0.3927575106585162,1.0410825415836311
4.8216072024008,-0.3822553145809885,1.0585741368504171
4.831610536845615,-0.37158063364679117,1.075566422306413
4.84161387129043,-0.3607385095840575,1.0920500902143406
4.851617205735245,-0.34973407598900985,1.108016035795197
4.861620540180059,-0.33857255642333023,1.1234553687893745
4.871623874624874,-0.3272592621690617,1.1383594255273686
4.8816272090696895,-0.31579958987743356,1.1527197810192025
4.891630543514505,-0.3041990196882483,1.1665282610724996
4.90163387795932,-0.2924631121611742,1.179776954230564
4.911637212404134,-0.2805975054684361,1.192458223620543
4.921640546848949,-0.2686079126999372,1.2045647186448598
4.931643881293764,-0.2565001189015586,1.216089386424629
4.941647215738579,-0.24427997807611945,1.2270254832615328
4.951650550183394,-0.23195341055719568,1.2373665874583446
4.961653884628209,-0.21952639908853033,1.2471066077508435
4.971657219073024,-0.2070049855635852,1.2562397939523804
4.981660553517839,-0.19439526760177855,1.2647607469357456
4.991663887962654,-0.1817033949558273,1.2726644278634023
5.001667222407469,-0.16893556595702675,1.2799461682145108
5.011670556852284,-0.1560980240455732,1.2866016809785623
5.021673891297098,-0.14319705345678835,1.2926270636632395
5.031677225741913,-0.13023897547805274,1.29801880709099
5.0416805601867285,-0.11723014448182599,1.3027738019608603
5.051683894631544,-0.10417694387878583,1.306889344491148
